Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body,Rohin_Shah_Blurb
ADDSIC2J,journalArticle,2019,"Cohen, Jeremy M.; Rosenfeld, Elan; Kolter, J. Zico",Certified Adversarial Robustness via Randomized Smoothing,"arXiv:1902.02918 [cs, stat]",,,,http://arxiv.org/abs/1902.02918,"We show how to turn any classiﬁer that classiﬁes well under Gaussian noise into a new classiﬁer that is certiﬁably robust to adversarial perturbations under the 2 norm. This “randomized smoothing” technique has been proposed recently in the literature, but existing guarantees are loose. We prove a tight robustness guarantee in 2 norm for smoothing with Gaussian noise. We use randomized smoothing to obtain an ImageNet classiﬁer with e.g. a certiﬁed top-1 accuracy of 49% under adversarial perturbations with 2 norm less than 0.5 (=127/255). No certiﬁed defense has been shown feasible on ImageNet except for smoothing. On smaller-scale datasets where competing approaches to certiﬁed 2 robustness are viable, smoothing delivers higher certiﬁed accuracies. Our strong empirical results suggest that randomized smoothing is a promising direction for future research into adversarially robust classiﬁcation. Code and models are available at http: //github.com/locuslab/smoothing.",2019-06-15,2022-01-30 4:59:44,2022-01-30 4:59:44,2020-12-22 23:38:26,,,,,,,,,,,,,,en,,,,,arXiv.org,,ZSCC: 0000716  arXiv: 1902.02918,,/Users/jacquesthibodeau/Zotero/storage/D7VWNG9N/Cohen et al. - 2019 - Certified Adversarial Robustness via Randomized Sm.pdf,,TechSafety; AmbiguosSafety; Other-org,Computer Science - Machine Learning; Statistics - Machine Learning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IK622CNH,journalArticle,2012,"Hutter, Marcus",Can Intelligence Explode?,Journal of Consciousness Studies,,,,http://arxiv.org/abs/1202.6177,"The technological singularity refers to a hypothetical scenario in which technological advances virtually explode. The most popular scenario is the creation of super-intelligent algorithms that recursively create ever higher intelligences. It took many decades for these ideas to spread from science fiction to popular science magazines and finally to attract the attention of serious philosophers. David Chalmers' (JCS 2010) article is the first comprehensive philosophical analysis of the singularity in a respected philosophy journal. The motivation of my article is to augment Chalmers' and to discuss some issues not addressed by him, in particular what it could mean for intelligence to explode. In this course, I will (have to) provide a more careful treatment of what intelligence actually is, separate speed from intelligence explosion, compare what super-intelligent participants and classical human observers might experience and do, discuss immediate implications for the diversity and value of life, consider possible bounds on intelligence, and contemplate intelligences right at the singularity.",2012-02-28,2022-01-30 4:59:43,2022-01-30 4:59:43,2020-11-22 4:16:06,,,,19,,,,,,,,,,,,,,,arXiv.org,,ZSCC: 0000041  arXiv: 1202.6177,,/Users/jacquesthibodeau/Zotero/storage/PGN32NHD/Hutter - 2012 - Can Intelligence Explode.pdf; /Users/jacquesthibodeau/Zotero/storage/GXCCDRVV/1202.html,,TechSafety; Other-org,Computer Science - Artificial Intelligence; Physics - Physics and Society,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9334F5K2,journalArticle,2020,"Fischer, Ian; Alemi, Alexander A.",CEB Improves Model Robustness,Entropy,,,,http://arxiv.org/abs/2002.05380,"We demonstrate that the Conditional Entropy Bottleneck (CEB) can improve model robustness. CEB is an easy strategy to implement and works in tandem with data augmentation procedures. We report results of a large scale adversarial robustness study on CIFAR-10, as well as the ImageNet-C Common Corruptions Benchmark, ImageNet-A, and PGD attacks.",2020-02-13,2022-01-30 4:59:43,2022-01-30 4:59:43,2020-09-05 18:46:13,,,10,22,,,,,,,,,,,,,,,arXiv.org,,ZSCC: 0000015  arXiv: 2002.05380,,/Users/jacquesthibodeau/Zotero/storage/JSUK3W5B/Fischer and Alemi - 2020 - CEB Improves Model Robustness.pdf; /Users/jacquesthibodeau/Zotero/storage/HZ5HWPQR/2002.html,,TechSafety; AmbiguosSafety; Other-org,Computer Science - Machine Learning; Statistics - Machine Learning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UASN6CZQ,journalArticle,2017,"Batin, Mikhail; Turchin, Alexey; Sergey, Markov; Zhila, Alisa; Denkenberger, David",Artificial Intelligence in Life Extension: from Deep Learning to Superintelligence,Informatica,,1854-3871,,http://www.informatica.si/index.php/informatica/article/view/1797,"In this paper we focus on the most efficacious AI applications for life extension and anti-aging at three expected stages of AI development: narrow AI, AGI and superintelligence. First, we overview the existing research and commercial work performed by a select number of startups and academic projects. We find that at the current stage of “narrow” AI, the most promising areas for life extension are geroprotector-combination discovery, detection of aging biomarkers, and personalized anti-aging therapy. These advances could help currently living people reach longevity escape velocity and survive until more advanced AI appears. When AI comes close to human level, the main contribution to life extension will come from AI integration with humans through brain-computer interfaces, integrated AI assistants capable of autonomously diagnosing and treating health issues, and cyber systems embedded into human bodies. Lastly, we speculate about the more remote future, when AI reaches the level of superintelligence and such life-extension methods as uploading human minds and creating nanotechnological bodies may become possible, thus lowering the probability of human death close to zero. We conclude that medical AI based superintelligence is intrinsically safer than, say, military AI, as it may help humans to evolve into part of the future superintelligence via brain augmentation, uploading, and a network of self-improving humans. Medical AI’s value system is focused on human benefit.",2017-12-27,2022-01-30 4:59:36,2022-01-30 4:59:36,2020-12-13 22:07:54,,,4,41,,,Artificial Intelligence in Life Extension,,,,,,,en,"I assign to  Informatica ,  An International Journal of Computing and Informatics  (""Journal"") the copyright in the manuscript identified above and any additional material (figures, tables, illustrations, software or other information intended for publication) submitted as part of or as a supplement to the manuscript (""Paper"") in all forms and media throughout the world, in all languages, for the full term of copyright, effective when and if the article is accepted for publication. This transfer includes the right to reproduce and/or to distribute the Paper to other journals or digital libraries in electronic and online forms and systems.  I understand that I retain the rights to use the pre-prints, off-prints, accepted manuscript and published journal Paper for personal use, scholarly purposes and internal institutional use.  In certain cases, I can ask for retaining the publishing rights of the Paper. The Journal can permit or deny the request for publishing rights, to which I fully agree.  I declare that the submitted Paper is original, has been written by the stated authors and has not been published elsewhere nor is currently being considered for publication by any other journal and will not be submitted for such review while under review by this Journal.  The Paper contains no material that violates proprietary rights of any other person or entity. I have obtained written permission from copyright owners for any excerpts from copyrighted works that are included and have credited the sources in my article. I have informed the co-author(s) of the terms of this publishing agreement.           Copyright ©  Slovenian Society Informatika",,,,www.informatica.si,,ZSCC: 0000030  Number: 4,,/Users/jacquesthibodeau/Zotero/storage/9P7GCWS8/Batin et al. - 2017 - Artificial Intelligence in Life Extension from De.pdf; /Users/jacquesthibodeau/Zotero/storage/UB6XNVTH/1797.html; /Users/jacquesthibodeau/Zotero/storage/7VGQTWMP/1797.html,,MetaSafety; Other-org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P8ABUARU,journalArticle,2019,"Snyder-Beattie, Andrew E.; Ord, Toby; Bonsall, Michael B.",An upper bound for the background rate of human extinction,Scientific Reports,,2045-2322,10.1038/s41598-019-47540-7,https://www.nature.com/articles/s41598-019-47540-7,"We evaluate the total probability of human extinction from naturally occurring processes. Such processes include risks that are well characterized such as asteroid impacts and supervolcanic eruptions, as well as risks that remain unknown. Using only the information that Homo sapiens has existed at least 200,000 years, we conclude that the probability that humanity goes extinct from natural causes in any given year is almost guaranteed to be less than one in 14,000, and likely to be less than one in 87,000. Using the longer track record of survival for our entire genus Homo produces even tighter bounds, with an annual probability of natural extinction likely below one in 870,000. These bounds are unlikely to be affected by possible survivorship bias in the data, and are consistent with mammalian extinction rates, typical hominin species lifespans, the frequency of well-characterized risks, and the frequency of mass extinctions. No similar guarantee can be made for risks that our ancestors did not face, such as anthropogenic climate change or nuclear/biological warfare.",2019-07-30,2022-01-30 4:59:35,2022-01-30 4:59:35,2019-12-16 22:38:58,1-9,,1,9,,,,,,,,,,en,2019 The Author(s),,,,www.nature.com,,ZSCC: 0000017,,/Users/jacquesthibodeau/Zotero/storage/PM4KFW9G/Snyder-Beattie et al. - 2019 - An upper bound for the background rate of human ex.pdf; /Users/jacquesthibodeau/Zotero/storage/IMA8B8KI/Snyder-Beattie et al. - 2019 - An upper bound for the background rate of human ex.pdf; /Users/jacquesthibodeau/Zotero/storage/J3EUKR39/s41598-019-47540-7.html,,MetaSafety; Other-org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X8AFN559,journalArticle,2020,"McIlroy-Young, Reid; Sen, Siddhartha; Kleinberg, Jon; Anderson, Ashton",Aligning Superhuman AI with Human Behavior: Chess as a Model System,Proceedings of the 26th ACM SIGKDD International Conference on Knowledge Discovery & Data Mining,,,10.1145/3394486.3403219,http://arxiv.org/abs/2006.01855,"As artificial intelligence becomes increasingly intelligent---in some cases, achieving superhuman performance---there is growing potential for humans to learn from and collaborate with algorithms. However, the ways in which AI systems approach problems are often different from the ways people do, and thus may be uninterpretable and hard to learn from. A crucial step in bridging this gap between human and artificial intelligence is modeling the granular actions that constitute human behavior, rather than simply matching aggregate human performance. We pursue this goal in a model system with a long history in artificial intelligence: chess. The aggregate performance of a chess player unfolds as they make decisions over the course of a game. The hundreds of millions of games played online by players at every skill level form a rich source of data in which these decisions, and their exact context, are recorded in minute detail. Applying existing chess engines to this data, including an open-source implementation of AlphaZero, we find that they do not predict human moves well. We develop and introduce Maia, a customized version of Alpha-Zero trained on human chess games, that predicts human moves at a much higher accuracy than existing engines, and can achieve maximum accuracy when predicting decisions made by players at a specific skill level in a tuneable way. For a dual task of predicting whether a human will make a large mistake on the next move, we develop a deep neural network that significantly outperforms competitive baselines. Taken together, our results suggest that there is substantial promise in designing artificial intelligence systems with human collaboration in mind by first accurately modeling granular human decision-making.",2020-08-23,2022-01-30 4:59:34,2022-01-30 4:59:34,2020-11-14 0:50:30,1677-1687,,,,,,Aligning Superhuman AI with Human Behavior,,,,,,,,,,,,arXiv.org,,ZSCC: 0000023  arXiv: 2006.01855,,/Users/jacquesthibodeau/Zotero/storage/EHATD65D/McIlroy-Young et al. - 2020 - Aligning Superhuman AI with Human Behavior Chess .pdf; /Users/jacquesthibodeau/Zotero/storage/C93VXAWD/2006.html,,TechSafety; Other-org,Computer Science - Machine Learning; Computer Science - Artificial Intelligence; Computer Science - Computers and Society,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X63UF2U8,journalArticle,2004,"Kent, Adrian",A Critical Look at Risk Assessments for Global Catastrophes,Risk Analysis,,"0272-4332, 1539-6924",10.1111/j.0272-4332.2004.00419.x,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.0272-4332.2004.00419.x,,2004-02,2022-01-30 4:59:32,2022-01-30 4:59:32,2020-11-22 5:02:07,157-168,,1,24,,Risk Analysis,,,,,,,,en,,,,,DOI.org (Crossref),,ZSCC: 0000061,,/Users/jacquesthibodeau/Zotero/storage/CGPWV2PJ/Kent - 2004 - A Critical Look at Risk Assessments for Global Cat.pdf,,MetaSafety; Other-org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4NWR885X,journalArticle,2019,"Irving, Geoffrey; Askell, Amanda",AI Safety Needs Social Scientists,Distill,,2476-0757,10.23915/distill.00014,https://distill.pub/2019/safety-needs-social-scientists,,2019-02-19,2022-01-30 4:58:18,2022-01-30 4:58:18,2019-12-16 20:00:35,10.23915/distill.00014,,2,4,,Distill,,,,,,,,,,,,,DOI.org (Crossref),,ZSCC: 0000028,,/Users/jacquesthibodeau/Zotero/storage/QVDDN5BC/distill-social-scientists.html,,MetaSafety; Open-AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WZUHK5GA,journalArticle,2021,"Goh, Gabriel; Cammarata, Nick; Voss, Chelsea; Carter, Shan; Petrov, Michael; Schubert, Ludwig; Radford, Alec; Olah, Chris",Multimodal Neurons in Artificial Neural Networks,Distill,,2476-0757,10.23915/distill.00030,https://distill.pub/2021/multimodal-neurons,,2021-03-04,2022-01-30 4:57:25,2022-01-30 4:57:25,2021-10-31 22:39:28,10.23915/distill.00030,,3,6,,Distill,,,,,,,,,,,,,DOI.org (Crossref),,ZSCC: 0000034,,,,TechSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BXX6UCUX,journalArticle,2020,"Stiennon, Nisan; Ouyang, Long; Wu, Jeffrey; Ziegler, Daniel; Lowe, Ryan; Voss, Chelsea; Radford, Alec; Amodei, Dario; Christiano, Paul F.",Learning to summarize with human feedback,Advances in Neural Information Processing Systems,,,,,,2020,2022-01-30 4:57:25,2022-01-30 4:57:25,,,,,33,,,,,,,,,,,,,,,Google Scholar,,ZSCC: 0000005[s0],,/Users/jacquesthibodeau/Zotero/storage/QH3WZ2FT/Stiennon et al. - 2020 - Learning to summarize with human feedback.pdf; /Users/jacquesthibodeau/Zotero/storage/GFUVXB6G/1f89885d556929e98d3ef9b86448f951-Abstract.html,,TechSafety; Open-AI; AmbiguosSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7KKMB7Q7,journalArticle,2015,"Sotala, Kaj; Yampolskiy, Roman V",Responses to catastrophic AGI risk: a survey,Physica Scripta,,"0031-8949, 1402-4896",10.1088/0031-8949/90/1/018001,https://iopscience.iop.org/article/10.1088/0031-8949/90/1/018001,,2015-01-01,2022-01-30 4:56:58,2022-01-30 4:56:58,2020-11-22 2:23:47,18001,,1,90,,Phys. Scr.,Responses to catastrophic AGI risk,,,,,,,,,,,,DOI.org (Crossref),,ZSCC: NoCitationData[s2]  ACC: 115,,/Users/jacquesthibodeau/Zotero/storage/7HQTGDPG/Sotala and Yampolskiy - 2015 - Responses to catastrophic AGI risk a survey.pdf,,MetaSafety; MIRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSRNPTDU,journalArticle,2018,"Danzig, Richard",Managing Loss of Control as Many Militaries Pursue Technological Superiority,Arms Control Today,,,,,,2018-05-30,2022-01-30 5:00:00,2022-01-30 5:00:00,,40,,7,48,,,,,,,,,,en,,,,,Zotero,,ZSCC: 0000037,,,,MetaSafety; Other-org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADSHWBTF,journalArticle,1973,"Michie, Donald",Machines and the Theory of Intelligence,Nature,,"0028-0836, 1476-4687",10.1038/241507a0,http://www.nature.com/articles/241507a0,,1973-02,2022-01-30 5:00:00,2022-01-30 5:00:00,2020-11-22 2:23:08,507-512,,5391,241,,Nature,,,,,,,,en,,,,,DOI.org (Crossref),,ZSCC: 0000021,,,,TechSafety; AmbiguosSafety; Other-org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4NSAU4ME,journalArticle,2019,"Sarma, Gopal P.; Hay, Nick J.",Mammalian Value Systems,Informatica,,,,http://arxiv.org/abs/1607.08289,"Characterizing human values is a topic deeply interwoven with the sciences, humanities, art, and many other human endeavors. In recent years, a number of thinkers have argued that accelerating trends in computer science, cognitive science, and related disciplines foreshadow the creation of intelligent machines which meet and ultimately surpass the cognitive abilities of human beings, thereby entangling an understanding of human values with future technological development. Contemporary research accomplishments suggest sophisticated AI systems becoming widespread and responsible for managing many aspects of the modern world, from preemptively planning users' travel schedules and logistics, to fully autonomous vehicles, to domestic robots assisting in daily living. The extrapolation of these trends has been most forcefully described in the context of a hypothetical ""intelligence explosion,"" in which the capabilities of an intelligent software agent would rapidly increase due to the presence of feedback loops unavailable to biological organisms. The possibility of superintelligent agents, or simply the widespread deployment of sophisticated, autonomous AI systems, highlights an important theoretical problem: the need to separate the cognitive and rational capacities of an agent from the fundamental goal structure, or value system, which constrains and guides the agent's actions. The ""value alignment problem"" is to specify a goal structure for autonomous agents compatible with human values. In this brief article, we suggest that recent ideas from affective neuroscience and related disciplines aimed at characterizing neurological and behavioral universals in the mammalian class provide important conceptual foundations relevant to describing human values. We argue that the notion of ""mammalian value systems"" points to a potential avenue for fundamental research in AI safety and AI ethics.",2019-01-21,2022-01-30 5:00:00,2022-01-30 5:00:00,2020-12-13 23:38:36,,,3,41,,,,,,,,,,,,,,,arXiv.org,,ZSCC: NoCitationData[s1]  ACC: 11  arXiv: 1607.08289,,/Users/jacquesthibodeau/Zotero/storage/WKTKGKUA/Sarma and Hay - 2019 - Mammalian Value Systems.pdf; /Users/jacquesthibodeau/Zotero/storage/FWKZNIR2/1607.html,,TechSafety; Other-org,Computer Science - Machine Learning; Computer Science - Artificial Intelligence; Computer Science - Robotics; Computer Science - Computers and Society; Computer Science - Human-Computer Interaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
