Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date
XXX,journalArticle,2018,John Hooker,Truly Autonomous Machines Are Ethical,,,,,http://arxiv.org/abs/1812.02217v1,"While many see the prospect of autonomous machines as threatening, autonomy
may be exactly what we want in a superintelligent machine. There is a sense of
autonomy, deeply rooted in the ethical literature, in which an autonomous
machine is necessarily an ethical one. Development of the theory underlying
this idea not only reveals the advantages of autonomy, but it sheds light on a
number of issues in the ethics of artificial intelligence. It helps us to
understand what sort of obligations we owe to machines, and what obligations
they owe to us. It clears up the issue of assigning responsibility to machines
or their creators. More generally, a concept of autonomy that is adequate to
both human and artificial intelligence can lead to a more adequate ethical
theory for both.",2022-11-13 15:58:35
XXX,journalArticle,2018,Tshilidzi Marwala,The limit of artificial intelligence: Can machines be rational?,,,,,http://arxiv.org/abs/1812.06510v1,"This paper studies the question on whether machines can be rational. It
observes the existing reasons why humans are not rational which is due to
imperfect and limited information, limited and inconsistent processing power
through the brain and the inability to optimize decisions and achieve maximum
utility. It studies whether these limitations of humans are transferred to the
limitations of machines. The conclusion reached is that even though machines
are not rational advances in technological developments make these machines
more rational. It also concludes that machines can be more rational than
humans.",2022-11-13 15:58:36
XXX,journalArticle,2019,"Jobst Landgrebe, Barry Smith",Making AI meaningful again,,,,,http://arxiv.org/abs/1901.02918v3,"Artificial intelligence (AI) research enjoyed an initial period of enthusiasm
in the 1970s and 80s. But this enthusiasm was tempered by a long interlude of
frustration when genuinely useful AI applications failed to be forthcoming.
Today, we are experiencing once again a period of enthusiasm, fired above all
by the successes of the technology of deep neural networks or deep machine
learning. In this paper we draw attention to what we take to be serious
problems underlying current views of artificial intelligence encouraged by
these successes, especially in the domain of language processing. We then show
an alternative approach to language-centric AI, in which we identify a role for
philosophy.",2022-11-13 15:58:37
XXX,journalArticle,2019,"Risto Miikkulainen, Bret Greenstein, Babak Hodjat, Jerry Smith",Better Future through AI: Avoiding Pitfalls and Guiding AI Towards its Full Potential,,,,,http://arxiv.org/abs/1905.13178v1,"Artificial Intelligence (AI) technology is rapidly changing many areas of
society. While there is tremendous potential in this transition, there are
several pitfalls as well. Using the history of computing and the world-wide web
as a guide, in this article we identify those pitfalls and actions that lead AI
development to its full potential. If done right, AI will be instrumental in
achieving the goals we set for economy, society, and the world in general.",2022-11-13 15:58:37
XXX,journalArticle,2019,"Arthur Szlam, Jonathan Gray, Kavya Srinet, Yacine Jernite, Armand Joulin, Gabriel Synnaeve, Douwe Kiela, Haonan Yu, Zhuoyuan Chen, Siddharth Goyal, Demi Guo, Danielle Rothermel, C. Lawrence Zitnick, Jason Weston",Why Build an Assistant in Minecraft?,,,,,http://arxiv.org/abs/1907.09273v2,"In this document we describe a rationale for a research program aimed at
building an open ""assistant"" in the game Minecraft, in order to make progress
on the problems of natural language understanding and learning from dialogue.",2022-11-13 15:58:38
XXX,journalArticle,2019,Vaishak Belle,The Quest for Interpretable and Responsible Artificial Intelligence,,,,,http://arxiv.org/abs/1910.04527v1,"Artificial Intelligence (AI) provides many opportunities to improve private
and public life. Discovering patterns and structures in large troves of data in
an automated manner is a core component of data science, and currently drives
applications in computational biology, finance, law and robotics. However, such
a highly positive impact is coupled with significant challenges: How do we
understand the decisions suggested by these systems in order that we can trust
them? How can they be held accountable for those decisions?
  In this short survey, we cover some of the motivations and trends in the area
that attempt to address such questions.",2022-11-13 15:58:38
XXX,journalArticle,2020,"Constantine Goulimis, Gastón Simone",Can ML predict the solution value for a difficult combinatorial problem?,,,,,http://arxiv.org/abs/2003.03181v1,"We look at whether machine learning can predict the final objective function
value of a difficult combinatorial optimisation problem from the input. Our
context is the pattern reduction problem, one industrially important but
difficult aspect of the cutting stock problem. Machine learning appears to have
higher prediction accuracy than a na\""ive model, reducing mean absolute
percentage error (MAPE) from 12.0% to 8.7%.",2022-11-13 15:58:39
XXX,journalArticle,2020,"Evan Piermont, Peio Zuazo-Garin",Failures of Contingent Thinking,,,,,http://arxiv.org/abs/2007.07703v1,"In this paper, we provide a theoretical framework to analyze an agent who
misinterprets or misperceives the true decision problem she faces. Within this
framework, we show that a wide range of behavior observed in experimental
settings manifest as failures to perceive implications, in other words, to
properly account for the logical relationships between various payoff relevant
contingencies. We present behavioral characterizations corresponding to several
benchmarks of logical sophistication and show how it is possible to identify
which implications the agent fails to perceive. Thus, our framework delivers
both a methodology for assessing an agent's level of contingent thinking and a
strategy for identifying her beliefs in the absence full rationality.",2022-11-13 15:58:39
XXX,journalArticle,2020,"Vinod Muthusamy, Merve Unuvar, Hagen Völzer, Justin D. Weisz",Do's and Don'ts for Human and Digital Worker Integration,,,,,http://arxiv.org/abs/2010.07738v1,"Robotic process automation (RPA) and its next evolutionary stage, intelligent
process automation, promise to drive improvements in efficiencies and process
outcomes. However, how can business leaders evaluate how to integrate
intelligent automation into business processes? What is an appropriate division
of labor between humans and machines? How should combined human-AI teams be
evaluated? For RPA, often the human labor cost and the robotic labor cost are
directly compared to make an automation decision. In this position paper, we
argue for a broader view that incorporates the potential for multiple levels of
autonomy and human involvement, as well as a wider range of metrics beyond
productivity when integrating digital workers into a business process",2022-11-13 15:58:40
XXX,journalArticle,2021,Joar Skalse,A General Counterexample to Any Decision Theory and Some Responses,,,,,http://arxiv.org/abs/2101.00280v1,"In this paper I present an argument and a general schema which can be used to
construct a problem case for any decision theory, in a way that could be taken
to show that one cannot formulate a decision theory that is never outperformed
by any other decision theory. I also present and discuss a number of possible
responses to this argument. One of these responses raises the question of what
it means for two decision problems to be ""equivalent"" in the relevant sense,
and gives an answer to this question which would invalidate the first argument.
However, this position would have further consequences for how we compare
different decision theories in decision problems already discussed in the
literature (including e.g. Newcomb's problem).",2022-11-13 15:58:41
